"Date","Price","Open","High","Low","Vol.","Change %"
"01/14/2014","130.66","131.03","131.09","130.53","209.82K","-0.33%"
"01/13/2014","131.09","130.59","131.25","130.56","230.17K","0.28%"
"01/10/2014","130.72","129.28","130.75","129.12","419.36K","1.07%"
"01/09/2014","129.34","128.91","129.44","128.81","363.58K","0.43%"
"01/08/2014","128.78","129.22","129.25","128.34","325.23K","-0.41%"
"01/07/2014","129.31","128.97","129.38","128.91","160.80K","0.22%"
"01/06/2014","129.03","128.47","129.34","128.25","187.85K","0.39%"
"01/03/2014","128.53","128.53","128.88","128.19","154.96K","-0.07%"
"01/02/2014","128.62","128.09","128.81","127.84","175.08K","0.48%"
"01/01/2014","128.01","128.01","128.01","128.01","","-0.23%"
"12/31/2013","128.31","128.81","128.88","127.72","141.76K","-0.36%"
"12/30/2013","128.78","128.31","128.97","128.09","106.47K","0.39%"
"12/27/2013","128.28","128.50","128.75","128.06","129.18K","-0.17%"
"12/26/2013","128.50","128.69","128.78","128.31","51.98K","-0.15%"
"12/24/2013","128.69","129.47","129.59","128.56","78.39K","-0.58%"
"12/23/2013","129.44","130.16","131.12","129.41","162.52K","-0.50%"
"12/20/2013","130.09","129.09","130.25","128.84","276.33K","-0.38%"
"12/19/2013","130.59","130.91","131.06","130.28","1.57K","-0.10%"
"12/18/2013","130.72","131.34","131.69","130.22","1.41K","-0.45%"
"12/17/2013","131.31","130.78","131.44","130.66","2.60K","0.36%"
"12/16/2013","130.84","131.22","131.56","130.66","2.01K","-0.21%"
"12/13/2013","131.12","130.62","131.25","130.62","2.34K","0.28%"
"12/12/2013","130.75","130.94","131.03","130.56","2.55K","-0.17%"
"12/11/2013","130.97","131.50","131.59","130.81","4.33K","-0.57%"
"12/10/2013","131.72","131.00","131.78","131.00","5.19K","0.72%"
"12/09/2013","130.78","130.81","131.09","130.56","9.60K","0.31%"
"12/06/2013","130.38","130.28","131.00","129.34","14.20K","-0.05%"
"12/05/2013","130.44","130.72","130.88","130.06","22.38K","-0.14%"
"12/04/2013","130.62","131.47","131.59","130.44","39.18K","-0.79%"
"12/03/2013","131.66","131.34","131.91","131.22","30.84K","0.31%"
"12/02/2013","131.25","131.91","132.03","131.12","79.42K","-0.73%"
"11/29/2013","132.22","132.19","132.28","131.72","56.16K","1.21%"
"11/28/2013","130.64","130.68","130.74","130.24","","-1.19%"
"11/27/2013","132.22","132.50","132.50","131.66","372.92K","-0.38%"
"11/26/2013","132.72","132.16","132.75","132.09","610.10K","0.57%"
"11/25/2013","131.97","132.00","132.31","131.66","448.91K","0.05%"
"11/22/2013","131.91","131.25","132.09","131.16","345.22K","0.48%"
"11/21/2013","131.28","130.84","131.34","130.44","454.56K","0.19%"
"11/20/2013","131.03","132.47","132.78","130.78","486.33K","-1.09%"
"11/19/2013","132.47","133.16","133.31","132.41","244.44K","-0.40%"
"11/18/2013","133.00","132.53","133.28","132.38","244.27K","0.35%"
"11/15/2013","132.53","132.69","132.78","132.16","216.78K","0.00%"
"11/14/2013","132.53","132.16","132.97","132.03","388.81K","0.45%"
"11/13/2013","131.94","131.44","132.34","131.41","250.17K","0.33%"
"11/12/2013","131.50","131.38","131.66","131.12","228.67K","0.02%"
"11/11/2013","131.47","131.69","131.75","131.31","45.69K","-0.21%"
"11/08/2013","131.75","133.84","134.31","131.56","451.72K","-1.45%"
"11/07/2013","133.69","133.03","133.91","132.88","410.17K","0.45%"
"11/06/2013","133.09","132.88","133.28","132.75","277.35K","0.09%"
"11/05/2013","132.97","133.91","134.06","132.75","330.97K","-0.75%"
"11/04/2013","133.97","133.66","134.19","133.62","150.10K","0.16%"
"11/01/2013","133.75","134.62","134.72","133.62","288.05K","-0.79%"
"10/31/2013","134.81","134.88","135.31","134.34","401.71K","-0.12%"
"10/30/2013","134.97","135.31","135.72","134.59","340.03K","-0.21%"
"10/29/2013","135.25","135.03","135.41","134.78","244.38K","0.02%"
"10/28/2013","135.22","135.22","135.41","134.94","128.10K","-0.09%"
"10/25/2013","135.34","135.06","135.47","134.97","172.03K","0.21%"
"10/24/2013","135.06","135.25","135.75","135.00","284.13K","-0.30%"
"10/23/2013","135.47","135.00","135.72","134.97","280.16K","0.35%"
"10/22/2013","135.00","133.78","135.12","133.72","342.11K","0.96%"
"10/21/2013","133.72","134.19","134.25","133.56","197.92K","-0.28%"
"10/18/2013","134.09","134.09","134.81","133.88","257.62K","-0.05%"
"10/17/2013","134.16","133.06","134.28","132.97","293.93K","0.89%"
"10/16/2013","132.97","131.94","133.12","131.62","312.32K","0.61%"
"10/15/2013","132.16","131.97","132.56","131.84","251.90K","-0.05%"
"10/14/2013","132.22","133.09","133.16","131.88","56.32K","-0.44%"
"10/11/2013","132.81","132.66","133.47","132.62","285.62K","0.11%"
"10/10/2013","132.66","132.91","132.94","132.00","354.02K","-0.35%"
"10/09/2013","133.12","133.47","133.78","132.78","326.24K","-0.22%"
"10/08/2013","133.41","133.44","133.69","132.88","268.86K","0.05%"
"10/07/2013","133.34","133.22","133.72","133.16","158.06K","0.28%"
"10/04/2013","132.97","133.44","133.47","132.81","230.56K","-0.35%"
"10/03/2013","133.44","133.38","133.91","132.84","337.13K","0.12%"
"10/02/2013","133.28","132.94","133.91","132.78","334.74K","0.21%"
"10/01/2013","133.00","133.41","133.44","132.69","328.93K","-0.28%"
"09/30/2013","133.38","133.44","133.78","132.97","383.36K","-0.04%"
"09/27/2013","133.44","133.00","133.72","132.69","270.15K","0.24%"
"09/26/2013","133.12","133.25","133.47","132.88","288.56K","-0.35%"
"09/25/2013","133.59","132.97","133.72","132.88","312.72K","0.47%"
"09/24/2013","132.97","132.06","133.16","132.03","285.48K","0.80%"
"09/23/2013","131.91","131.59","132.19","131.41","205.69K","0.17%"
"09/20/2013","131.69","131.22","131.91","130.97","283.23K","-0.94%"
"09/19/2013","132.94","133.38","133.66","132.84","3.26K","-0.40%"
"09/18/2013","133.47","132.06","133.97","131.16","4.52K","1.24%"
"09/17/2013","131.84","131.56","131.97","131.44","1.70K","0.38%"
"09/16/2013","131.34","132.28","132.88","131.28","3.05K","0.02%"
"09/13/2013","131.31","130.91","131.66","130.59","2.10K","0.11%"
"09/12/2013","131.16","131.06","131.81","130.88","5.28K","0.21%"
"09/11/2013","130.88","130.09","131.00","130.09","2.87K","0.46%"
"09/10/2013","130.28","130.78","130.84","130.09","8.60K","-0.57%"
"09/09/2013","131.03","130.47","131.34","130.31","4.60K","0.43%"
"09/06/2013","130.47","130.03","131.47","129.78","6.90K","0.27%"
"09/05/2013","130.12","131.34","131.50","129.97","9.75K","-0.91%"
"09/04/2013","131.31","131.53","131.81","131.16","36.14K","-0.31%"
"09/03/2013","131.72","132.78","132.78","130.78","89.61K","0.70%"
"09/02/2013","130.80","131.25","131.32","130.57","","-1.90%"
"08/30/2013","133.34","132.94","133.38","132.56","125.37K","0.17%"
"08/29/2013","133.12","132.72","133.25","131.84","465.73K","0.49%"
"08/28/2013","132.47","133.28","133.50","132.25","624.94K","-0.54%"
"08/27/2013","133.19","132.12","133.47","131.81","506.78K","0.92%"
"08/26/2013","131.97","131.91","132.28","131.66","359.33K","0.12%"
"08/23/2013","131.81","130.81","132.06","130.41","418.45K","0.93%"
"08/22/2013","130.59","130.31","130.81","129.88","398.41K","-0.17%"
"08/21/2013","130.81","131.28","131.41","130.22","385.77K","-0.40%"
"08/20/2013","131.34","130.44","131.41","130.41","276.00K","0.74%"
"08/19/2013","130.38","131.09","131.09","130.16","266.05K","-0.50%"
"08/16/2013","131.03","131.81","131.94","130.53","342.21K","-0.78%"
"08/15/2013","132.06","132.69","132.88","131.03","405.47K","-0.42%"
"08/14/2013","132.62","132.56","132.94","132.44","214.13K","0.00%"
"08/13/2013","132.62","133.84","133.91","132.38","352.54K","-1.12%"
"08/12/2013","134.12","134.44","135.06","133.78","242.71K","-0.24%"
"08/09/2013","134.44","134.25","134.56","133.94","179.03K","0.12%"
"08/08/2013","134.28","133.88","134.62","133.75","284.43K","0.28%"
"08/07/2013","133.91","133.22","134.12","133.19","251.58K","0.56%"
"08/06/2013","133.16","133.25","133.41","132.78","172.55K","-0.02%"
"08/05/2013","133.19","133.75","133.88","132.81","199.62K","-0.40%"
"08/02/2013","133.72","132.34","133.81","131.78","381.77K","1.28%"
"08/01/2013","132.03","134.19","134.22","132.00","355.30K","-1.51%"
"07/31/2013","134.06","133.75","134.41","132.41","443.95K","0.11%"
"07/30/2013","133.91","133.94","134.44","133.69","182.08K","-0.19%"
"07/29/2013","134.16","134.69","134.97","133.81","201.65K","-0.42%"
"07/26/2013","134.72","134.28","134.97","134.19","193.98K","0.54%"
"07/25/2013","134.00","134.22","134.41","133.56","287.86K","-0.07%"
"07/24/2013","134.09","135.25","135.25","133.50","293.02K","-0.72%"
"07/23/2013","135.06","135.62","135.69","134.75","209.98K","-0.32%"
"07/22/2013","135.50","135.59","136.00","135.44","186.09K","0.00%"
"07/19/2013","135.50","134.69","135.75","134.53","195.44K","0.62%"
"07/18/2013","134.66","135.25","135.69","134.44","290.26K","-0.50%"
"07/17/2013","135.34","134.97","135.88","134.53","336.83K","0.27%"
"07/16/2013","134.97","134.81","135.25","134.53","242.04K","0.28%"
"07/15/2013","134.59","134.22","134.88","133.41","206.69K","0.49%"
"07/12/2013","133.94","134.12","135.03","133.88","263.95K","-0.21%"
"07/11/2013","134.22","133.62","134.81","133.62","351.56K","1.01%"
"07/10/2013","132.88","133.50","133.81","132.66","273.10K","-0.44%"
"07/09/2013","133.47","133.66","133.78","133.25","206.22K","-0.02%"
"07/08/2013","133.50","132.44","133.66","132.06","266.87K","0.63%"
"07/05/2013","132.66","135.47","136.00","132.12","427.39K","-1.95%"
"07/04/2013","135.30","135.51","135.99","135.11","","-0.19%"
"07/03/2013","135.56","135.91","136.84","135.28","222.24K","-0.30%"
"07/02/2013","135.97","135.94","136.34","135.62","247.11K","0.16%"
"07/01/2013","135.75","135.66","136.03","134.88","256.52K","-0.07%"
"06/28/2013","135.84","135.88","136.12","134.62","388.56K","0.18%"
"06/27/2013","135.59","135.06","136.00","134.66","324.07K","0.46%"
"06/26/2013","134.97","134.03","135.31","133.62","358.76K","0.60%"
"06/25/2013","134.16","135.00","135.69","133.78","410.21K","-0.48%"
"06/24/2013","134.81","134.81","135.16","133.12","533.17K","-0.16%"
"06/21/2013","135.03","136.19","136.72","134.44","517.51K","-0.80%"
"06/20/2013","136.12","137.56","137.72","135.62","692.57K","-2.71%"
"06/19/2013","139.91","140.41","140.81","139.97","8.50K","-0.46%"
"06/18/2013","140.56","140.50","140.78","139.94","3.03K","0.02%"
"06/17/2013","140.53","141.06","141.59","140.38","2.50K","-0.55%"
"06/14/2013","141.31","141.06","141.84","141.06","2.15K","0.42%"
"06/13/2013","140.72","139.94","141.34","139.78","2.24K","0.67%"
"06/12/2013","139.78","140.59","140.84","139.69","2.62K","-0.40%"
"06/11/2013","140.34","140.00","140.72","138.84","5.54K","0.29%"
"06/10/2013","139.94","140.53","140.81","139.72","6.74K","-0.60%"
"06/07/2013","140.78","142.00","142.59","140.31","15.11K","-0.94%"
"06/06/2013","142.12","141.81","143.34","141.25","14.56K","0.35%"
"06/05/2013","141.62","140.78","142.25","140.78","31.24K","0.38%"
"06/04/2013","141.09","141.59","141.69","140.78","26.73K","-0.16%"
"06/03/2013","141.31","141.22","142.41","140.44","69.16K","0.18%"
"05/31/2013","141.06","141.66","142.41","140.12","166.90K","-0.31%"
"05/30/2013","141.50","141.72","142.03","141.09","592.63K","-0.08%"
"05/29/2013","141.62","140.78","141.81","139.91","951.55K","0.26%"
"05/28/2013","141.25","143.28","143.41","140.50","886.49K","-0.65%"
"05/27/2013","142.18","142.30","142.47","142.05","","-0.84%"
"05/24/2013","143.38","143.03","143.84","142.72","448.33K","0.27%"
"05/23/2013","143.00","142.69","144.09","142.28","740.25K","0.11%"
"05/22/2013","142.84","144.38","145.09","142.59","851.73K","-0.87%"
"05/21/2013","144.09","143.72","144.47","143.25","546.74K","0.24%"
"05/20/2013","143.75","144.03","144.53","143.56","388.29K","-0.15%"
"05/17/2013","143.97","145.16","145.53","143.84","441.74K","-1.01%"
"05/16/2013","145.44","144.25","145.56","143.91","503.70K","0.87%"
"05/15/2013","144.19","143.66","144.59","143.50","487.99K","0.09%"
"05/14/2013","144.06","144.69","145.12","143.50","433.91K","-0.39%"
"05/13/2013","144.62","144.75","145.12","144.19","422.38K","-0.26%"
"05/10/2013","145.00","146.53","146.69","144.53","613.27K","-1.02%"
"05/09/2013","146.50","146.56","147.38","146.38","482.43K","-0.15%"
"05/08/2013","146.72","146.34","146.94","146.00","369.20K","0.32%"
"05/07/2013","146.25","146.66","146.97","146.19","306.15K","-0.17%"
"05/06/2013","146.50","147.16","147.25","146.41","274.82K","-0.38%"
"05/03/2013","147.06","149.31","149.41","146.84","601.61K","-1.43%"
"05/02/2013","149.19","149.22","149.38","148.56","390.27K","0.05%"
"05/01/2013","149.12","148.44","149.66","148.28","327.59K","0.50%"
"04/30/2013","148.38","148.50","149.16","148.28","398.21K","-0.14%"
"04/29/2013","148.59","148.72","149.16","148.38","263.42K","-0.19%"
"04/26/2013","148.88","147.94","148.91","147.84","333.11K","0.64%"
"04/25/2013","147.94","148.03","148.19","147.62","292.22K","-0.17%"
"04/24/2013","148.19","147.91","148.28","147.56","334.31K","0.07%"
"04/23/2013","148.09","148.16","149.19","147.84","523.05K","-0.05%"
"04/22/2013","148.16","148.03","148.59","147.47","336.64K","0.03%"
"04/19/2013","148.12","148.41","148.44","147.88","329.64K","-0.22%"
"04/18/2013","148.44","148.09","148.50","147.59","416.05K","0.32%"
"04/17/2013","147.97","147.53","148.62","147.41","438.43K","0.24%"
"04/16/2013","147.62","148.28","148.44","147.34","352.70K","-0.22%"
"04/15/2013","147.94","147.47","148.44","147.16","411.32K","0.28%"
"04/12/2013","147.53","146.19","147.59","146.16","407.04K","0.90%"
"04/11/2013","146.22","145.94","146.41","145.81","380.43K","0.19%"
"04/10/2013","145.94","146.94","147.06","145.81","422.89K","-0.72%"
"04/09/2013","147.00","147.09","147.50","146.72","341.81K","-0.21%"
"04/08/2013","147.31","147.81","148.00","147.06","338.11K","-0.47%"
"04/05/2013","148.00","146.31","148.28","146.03","579.63K","1.13%"
"04/04/2013","146.34","145.38","146.41","145.12","531.26K","0.73%"
"04/03/2013","145.28","144.47","145.62","144.19","391.36K","0.58%"
"04/02/2013","144.44","144.91","145.12","144.31","294.99K","-0.30%"
"04/01/2013","144.88","144.28","145.03","144.00","146.54K","0.28%"
"03/28/2013","144.47","144.59","144.97","144.22","343.82K","-0.06%"
"03/27/2013","144.56","143.53","144.91","143.41","416.60K","0.61%"
"03/26/2013","143.69","143.34","143.75","142.97","332.20K","0.13%"
"03/25/2013","143.50","143.38","143.91","142.62","421.32K","-0.08%"
"03/22/2013","143.62","143.62","143.97","143.12","351.06K","0.22%"
"03/21/2013","143.31","142.72","143.72","142.56","354.01K","0.13%"
"03/20/2013","143.12","143.69","143.94","142.62","406.99K","-1.45%"
"03/19/2013","145.22","144.19","145.22","144.03","1.52K","0.69%"
"03/18/2013","144.22","143.72","145.19","143.72","3.34K","0.59%"
"03/15/2013","143.38","143.03","143.53","142.72","1.17K","0.40%"
"03/14/2013","142.81","142.97","143.16","142.25","2.23K","-0.17%"
"03/13/2013","143.06","143.09","143.44","142.56","6.04K","0.00%"
"03/12/2013","143.06","142.28","143.25","142.09","2.56K","0.44%"
"03/11/2013","142.44","142.66","142.81","142.19","6.55K","-0.04%"
"03/08/2013","142.50","143.38","143.50","142.00","7.54K","-0.68%"
"03/07/2013","143.47","144.34","144.66","143.38","11.58K","-0.60%"
"03/06/2013","144.34","145.09","145.12","144.25","13.33K","-0.56%"
"03/05/2013","145.16","145.47","145.56","144.88","26.31K","-0.19%"
"03/04/2013","145.44","146.09","146.41","145.44","55.46K","-0.27%"
"03/01/2013","145.84","145.44","146.19","145.44","58.42K","0.39%"
"02/28/2013","145.28","145.19","145.75","145.00","158.03K","0.08%"
"02/27/2013","145.16","145.53","146.34","145.00","583.64K","-0.32%"
"02/26/2013","145.62","145.72","146.31","145.34","982.82K","0.25%"
"02/25/2013","145.25","144.00","145.91","143.28","827.19K","0.87%"
"02/22/2013","144.00","143.81","144.19","143.50","408.62K","0.11%"
"02/21/2013","143.84","143.28","144.22","143.09","488.73K","0.52%"
"02/20/2013","143.09","143.00","143.41","142.53","494.80K","0.02%"
"02/19/2013","143.06","143.41","143.81","142.94","289.63K","-0.30%"
"02/18/2013","143.49","143.31","143.51","143.07","","0.01%"
"02/15/2013","143.47","143.47","143.94","142.91","341.04K","0.00%"
"02/14/2013","143.47","142.47","143.66","142.28","530.27K","0.60%"
"02/13/2013","142.62","143.31","143.44","142.28","440.60K","-0.44%"
"02/12/2013","143.25","143.56","143.81","143.19","291.78K","-0.44%"
"02/11/2013","143.88","143.66","143.94","143.25","247.49K","0.13%"
"02/08/2013","143.69","143.62","144.09","143.03","378.37K","-0.06%"
"02/07/2013","143.78","143.59","144.19","143.06","506.53K","0.17%"
"02/06/2013","143.53","142.94","143.72","142.66","472.59K","0.55%"
"02/05/2013","142.75","143.72","143.84","142.66","363.71K","-0.50%"
"02/04/2013","143.47","142.75","143.88","142.16","468.05K","0.44%"
"02/01/2013","142.84","143.38","144.41","142.44","721.18K","-0.44%"
"01/31/2013","143.47","143.22","143.75","143.00","454.88K","0.29%"
"01/30/2013","143.06","143.16","143.69","142.59","630.90K","-0.26%"
"01/29/2013","143.44","143.78","144.09","143.16","382.40K","-0.15%"
"01/28/2013","143.66","144.00","144.34","143.09","460.70K","-0.28%"
"01/25/2013","144.06","145.75","145.78","143.94","503.81K","-1.22%"
"01/24/2013","145.84","146.16","146.47","145.28","437.84K","-0.09%"
"01/23/2013","145.97","145.91","146.38","145.81","253.84K","-0.04%"
"01/22/2013","146.03","145.78","146.16","145.25","311.04K","0.36%"
"01/21/2013","145.51","145.74","145.86","145.32","","-0.23%"
"01/18/2013","145.84","145.12","145.97","144.91","293.97K","0.45%"
"01/17/2013","145.19","146.16","146.47","144.88","387.50K","-0.62%"
"01/16/2013","146.09","145.81","146.53","145.78","289.38K","0.08%"
"01/15/2013","145.97","145.62","146.44","145.53","341.68K","0.34%"
"01/14/2013","145.47","145.31","146.06","145.16","268.67K","0.13%"
"01/11/2013","145.28","144.78","145.59","144.34","350.01K","0.30%"
"01/10/2013","144.84","145.38","145.38","144.53","432.15K","-0.45%"
"01/09/2013","145.50","145.16","145.62","144.78","315.47K","0.21%"
"01/08/2013","145.19","144.72","145.41","144.53","298.22K","0.35%"
"01/07/2013","144.69","144.66","145.12","144.38","253.44K","0.13%"
"01/04/2013","144.50","144.44","144.84","143.53","512.17K","-0.15%"
"01/03/2013","144.72","145.69","146.06","144.41","427.52K","-0.69%"
"01/02/2013","145.72","146.19","146.31","145.41","281.52K","-1.21%"
"12/31/2012","147.50","148.41","148.72","146.72","133.04K","-0.59%"
"12/28/2012","148.38","147.84","148.78","147.72","142.90K","0.03%"
"12/27/2012","148.34","147.62","148.56","146.94","200.39K","0.59%"
"12/26/2012","147.47","147.06","147.69","147.03","40.54K","0.15%"
"12/24/2012","147.25","147.34","147.44","147.09","26.10K","-0.19%"
"12/21/2012","147.53","146.53","147.72","146.38","269.35K","0.70%"
"12/20/2012","146.50","146.53","147.12","146.28","377.67K","-1.03%"
"12/19/2012","148.03","147.53","148.31","147.25","2.55K","0.49%"
"12/18/2012","147.31","148.47","148.59","147.00","1.70K","-0.91%"
